id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1382828772387328005,1382828772387328005,2021-04-15 18:50:45 Hora Padrão de Caracas,2021-04-15,18:50:45,-0400,977563103822008320,ajenifers,ajenifers,,Hoje minha psicóloga judiou! #façaterapia #terapiaevida,pt,[],[],[],0,0,0,"['façaterapia', 'terapiaevida']",[],https://twitter.com/ajenifers/status/1382828772387328005,False,,0,,,,,,,,[],,,,
1377081658801799173,1377081658801799173,2021-03-30 22:13:47 Hora Padrão de Caracas,2021-03-30,22:13:47,-0400,1351198526219423747,alinepe21029643,Aline Pereira,,Que VT maravilhoso e necessário #terapiaevida,pt,[],[],[],0,0,0,['terapiaevida'],[],https://twitter.com/AlinePe21029643/status/1377081658801799173,False,,0,,,,,,,,[],,,,
1376945637179146246,1376945637179146246,2021-03-30 13:13:16 Hora Padrão de Caracas,2021-03-30,13:13:16,-0400,1372248217669226504,figueiredovine,Vinicius Figueiredo,,Estou com tanto orgulhinho de mim! #terapiaévida  https://t.co/vq0IBffIYl,pt,[],[],['https://pbs.twimg.com/tweet_video_thumb/Exvkv6HWgAofMJE.jpg'],0,0,0,['terapiaévida'],[],https://twitter.com/figueiredovine/status/1376945637179146246,False,,1,https://pbs.twimg.com/tweet_video_thumb/Exvkv6HWgAofMJE.jpg,,,,,,,[],,,,
1374317822805938176,1374306340743618563,2021-03-23 07:11:17 Hora Padrão de Caracas,2021-03-23,07:11:17,-0400,149709431,_jjessicaoli,Jéssica,,"@Annewithandbee Não acho caro, uma vez que prefiro pagar uma terapia e amenizar os efeitos da ansiedade, do que pagar por remédios que muitas vezes vão prejudicar outro ponto e não vai fazer tão bem quanto 1 hora com psicólogo! #façaterapia #terapiaévida 😅",pt,[],[],[],0,0,1,"['façaterapia', 'terapiaévida']",[],https://twitter.com/_jjessicaoli/status/1374317822805938176,False,,0,,,,,,,,"[{'screen_name': 'Annewithandbee', 'name': 'Annelise', 'id': '61694520'}]",,,,
1371923570817785857,1371923570817785857,2021-03-16 16:37:23 Hora Padrão de Caracas,2021-03-16,16:37:23,-0400,352509017,clauseidl,Claudia Seidl,,Hoje a terapia foi tão intensa que sinto que preciso de terapia pra lidar com a terapia! #saudemental #terapiaevida,pt,[],[],[],1,0,2,"['saudemental', 'terapiaevida']",[],https://twitter.com/clauseidl/status/1371923570817785857,False,,0,,,,,,,,[],,,,
1371431764703510528,1371431764703510528,2021-03-15 08:03:07 Hora Padrão de Caracas,2021-03-15,08:03:07,-0400,1016413247677849603,palhanoelis,Elis Lima Palhano Souza,,"""E no meio de um inverno eu finalmente aprendi que havia dentro de mim um verão invencível."" 🌻  #bomdia #terapiaévida #terapiacomflorais #gratidão  #psicologiaonline em Aonde A Paz Prevalece  https://t.co/R9jm2Q0X7Q",pt,[],['https://www.instagram.com/p/CMcE0oNDZC4Vvugem3K5eCUEjUVL-8-TDgh1080/?igshid=18eswz992ruky'],[],0,0,1,"['bomdia', 'terapiaévida', 'terapiacomflorais', 'gratidão', 'psicologiaonline']",[],https://twitter.com/PalhanoElis/status/1371431764703510528,False,,0,,,,,,,,[],,,,
1368963384515981312,1368814049396482049,2021-03-08 12:34:39 Hora Padrão de Caracas,2021-03-08,12:34:39,-0400,1263149385631883265,srpseudomino,Sr Pseudomino,,"@nathaliatoscano vc deveria começar por tentar quebrar esse ciclo ao invés de renová-lo, não adianta todo ano 'novo ano novo eu' quando o seu novo 'eu' resgata o passado ao invés de focar no futuro #terapiaévida",pt,[],[],[],1,0,1,['terapiaévida'],[],https://twitter.com/srpseudomino/status/1368963384515981312,False,,0,,,,,,,,"[{'screen_name': 'nathaliatoscano', 'name': 'nath 🌸', 'id': '525880465'}]",,,,
1367944773831655424,1367838675602714629,2021-03-05 17:07:03 Hora Padrão de Caracas,2021-03-05,17:07:03,-0400,4119411443,fabimdsantos,Fabi,,@thoughtsloadin @MahmoudOficial_ Se pagar o minha terapia eu aceito. #terapiaévida 💚,pt,[],[],[],1,0,0,['terapiaévida'],[],https://twitter.com/FabiMDSantos/status/1367944773831655424,False,,0,,,,,,,,"[{'screen_name': 'thoughtsloadin', 'name': 'cadin', 'id': '961993219293794304'}, {'screen_name': 'MahmoudOficial_', 'name': 'Mahmoud Baydoun 🔥', 'id': '978373146859507712'}]",,,,
1365723078551035908,1365723078551035908,2021-02-27 13:58:50 Hora Padrão de Caracas,2021-02-27,13:58:50,-0400,72331241,profveras,Fernando Veras,,🎯 #terapiaévida #façamterapia #terapiapelosusjá,und,[],[],[],0,0,1,"['terapiaévida', 'façamterapia', 'terapiapelosusjá']",[],https://twitter.com/profveras/status/1365723078551035908,False,https://twitter.com/falacaru/status/1365650155534491648,0,,,,,,,,[],,,,
1365316661939736583,1365316661939736583,2021-02-26 11:03:53 Hora Padrão de Caracas,2021-02-26,11:03:53,-0400,3128900184,opsicologoce,OPsicologo,,Pense nisso.  André Barbosa   #façaterapia #psicologia #terapiacognitivocomportamental #cognitivocomportamental #terapiaévida #pensamentododia #autoconhecimento #autoestima #amorproprio #psicoterapia em O Psicólogo  https://t.co/fqyhqCTIy1,pt,[],['https://www.instagram.com/p/CLwn_o-hxrB/?igshid=1jluadn2r5bps'],[],0,0,0,"['façaterapia', 'psicologia', 'terapiacognitivocomportamental', 'cognitivocomportamental', 'terapiaévida', 'pensamentododia', 'autoconhecimento', 'autoestima', 'amorproprio', 'psicoterapia']",[],https://twitter.com/OPsicologoce/status/1365316661939736583,False,,0,,,,,,,,[],,,,
